ID,length
2789,507
2790,421
2791,337
2792,1042
2793,406
2794,466
2795,2207
2796,2407
2797,722
2798,1082
2799,1107
2800,528
2801,2356
2802,2002
2803,141
2804,843
2805,1528
2806,388
2807,728
2808,846
2809,540
2810,1555
2811,258
2812,759
2813,338
2814,471
2815,1176
2816,390
2817,375
2818,977
2819,1365
2820,366
2821,3545
2822,1504
2823,84
2824,371
2825,959
2826,849
2827,1300
2828,177
2829,2650
2830,797
2831,870
2832,506
2833,233
2834,447
2835,734
2836,1373
2837,1607
2838,143
2839,1993
2840,1378
2841,163
2842,1490
2843,174
2844,200
2845,287
2846,1354
2847,2326
2848,128
2849,710
2850,341
2851,1319
2852,530
2853,862
2854,663
2855,554
2856,326
2857,1195
2858,1180
2859,1129
2860,280
2861,1382
2862,131
2863,296
2864,1337
2865,2428
2866,306
2867,1462
2868,1673
2869,1181
2870,169
2871,1119
2872,854
2873,953
2874,4085
2875,2279
2876,1253
2877,847
2878,847
2879,158
2880,1255
2881,216
2882,1165
2883,1129
2884,630
2885,100
2886,564
2887,822
2888,1466
2889,1757
2890,344
2891,2853
2892,1796
2893,554
2894,455
2895,457
2896,2693
2897,455
2898,3032
2899,2206
2900,804
2901,223
2902,2414
2903,1173
2904,1005
2905,109
2906,489
2907,1766
2908,245
2909,1713
2910,410
2911,636
2912,2149
2913,785
2914,935
2915,765
2916,1086
2917,832
2918,773
2919,829
2920,758
2921,1571
2922,1025
2923,1090
2924,440
2925,840
2926,875
2927,1942
2928,115
2929,895
2930,971
2931,316
2932,1509
2933,389
2934,1255
2935,1072
2936,818
2937,1641
2938,1177
2939,939
2940,735
2941,1801
2942,425
2943,1572
2944,1806
2945,1243
2946,428
2947,437
2948,671
2949,576
2950,947
2951,2294
2952,58
2953,778
2954,335
2955,770
2956,650
2957,112
2958,1455
2959,1394
2960,728
2961,1367
2962,499
2963,1567
2964,724
2965,580
2966,2834
2967,23
2968,1028
2969,1545
2970,551
2971,791
2972,779
2973,599
2974,474
2975,584
2976,409
2977,1403
2978,1975
2979,614
2980,500
2981,539
2982,742
2983,655
2984,618
2985,713
2986,101
2987,190
2988,595
2989,762
2990,388
2991,837
2992,147
2993,1059
2994,1299
2995,700
2996,1804
2997,3214
2998,1062
2999,1186
3000,1487
3001,340
3002,1037
3003,1698
3004,716
3005,138
3006,576
3007,2296
3008,1575
3009,2065
3010,1084
3011,439
3012,533
3013,2072
3014,315
3015,562
3016,1198
3017,5463
3018,1123
3019,1545
3020,89
3021,1507
3022,781
3023,158
3024,579
3025,233
3026,100
3027,324
3028,676
3029,1592
3030,687
3031,1275
3032,920
3033,175
3034,386
3035,256
3036,62
3037,104
3038,814
3039,720
3040,1019
3041,1012
3042,272
3043,763
3044,428
3045,1239
3046,235
3047,540
3048,101
3049,1372
3050,845
3051,1139
3052,574
3053,698
3054,121
3055,926
3056,3315
3057,2713
3058,928
3059,876
3060,1423
3061,546
3062,3730
3063,538
3064,520
3065,322
3066,1241
3067,199
3068,357
3069,281
3070,869
3071,128
3072,266
3073,1433
3074,996
3075,37
3076,567
3077,207
3078,1001
3079,497
3080,634
3081,2409
3082,454
3083,1120
3084,1109
3085,473
3086,1914
3087,150
3088,923
3089,684
3090,192
3091,886
3092,1021
3093,358
3094,1418
3095,320
3096,189
3097,1078
3098,372
3099,3013
3100,787
3101,215
3102,310
3103,249
3104,591
3105,389
3106,2005
3107,333
3108,647
3109,148
3110,926
3111,944
3112,425
3113,1329
3114,356
3115,151
3116,1262
3117,525
3118,986
3119,900
3120,689
3121,384
3122,676
3123,409
3124,1462
3125,1032
3126,1009
3127,131
3128,64
3129,1661
3130,496
3131,516
3132,2782
3133,771
3134,280
3135,1546
3136,1327
3137,592
3138,1368
3139,1245
3140,591
3141,1140
3142,590
3143,644
3144,132
3145,1897
3146,2119
3147,1055
3148,218
3149,149
3150,729
3151,2075
3152,913
3153,848
3154,207
3155,2029
3156,1598
3157,1123
3158,3778
3159,1339
3160,851
3161,621
3162,1091
3163,1174
3164,1889
3165,490
3166,1247
3167,1388
3168,765
3169,602
3170,908
3171,112
3172,2450
3173,729
3174,226
3175,512
3176,215
3177,805
3178,500
3179,165
3180,83
3181,2083
3182,275
3183,583
3184,631
3185,32
3186,1823
3187,661
3188,2108
3189,931
3190,647
3191,20
3192,399
3193,2825
3194,211
3195,591
3196,92
3197,269
3198,524
3199,864
3200,533
3201,347
3202,406
3203,562
3204,3313
3205,1058
3206,1381
3207,171
3208,510
3209,456
3210,1139
3211,1890
3212,190
3213,2856
3214,425
3215,1547
3216,1100
3217,1887
3218,1277
3219,1622
3220,1254
3221,174
3222,2744
3223,432
3224,618
3225,1841
3226,926
3227,2379
3228,2296
3229,458
3230,336
3231,1111
3232,3243
3233,216
3234,663
3235,2572
3236,1340
3237,231
3238,131
3239,983
3240,2083
3241,639
3242,1102
3243,1472
3244,1370
3245,2967
3246,1325
3247,543
3248,500
3249,340
3250,1059
3251,885
3252,1533
3253,255
3254,452
3255,1059
3256,1325
3257,1292
3258,1057
3259,207
3260,1772
3261,648
3262,136
3263,272
3264,1463
3265,151
3266,1833
3267,593
3268,200
3269,2669
3270,555
3271,250
3272,256
3273,932
3274,946
3275,190
3276,1362
3277,682
3278,1044
3279,403
3280,1776
3281,451
3282,132
3283,190
3284,1705
3285,498
3286,269
3287,377
3288,513
3289,1842
3290,547
3291,1073
3292,1575
3293,1501
3294,577
3295,803
3296,1311
3297,2673
3298,1711
3299,83
3300,545
3301,832
3302,763
3303,183
3304,594
3305,1030
3306,3559
3307,45
3308,119
3309,1296
3310,355
3311,455
3312,815
3313,287
3314,376
3315,1042
3316,587
3317,1392
3318,1037
3319,2225
3320,1257
3321,192
3322,1558
3323,1113
3324,166
3325,593
3326,155
3327,326
3328,1378
3329,618
3330,1036
3331,836
3332,137
3333,684
3334,739
3335,658
3336,1843
3337,1528
3338,272
3339,2048
3340,164
3341,1026
3342,463
3343,251
3344,2043
3345,2493
3346,329
3347,2212
3348,1848
3349,1198
3350,1233
3351,1475
3352,386
3353,1503
3354,136
3355,394
3356,807
3357,517
3358,1064
3359,897
3360,266
3361,3546
3362,934
3363,1707
3364,1662
3365,879
3366,396
3367,1423
3368,756
3369,1010
3370,240
3371,503
3372,668
3373,208
3374,717
3375,1191
3376,1196
3377,1223
3378,1138
3379,1284
3380,725
3381,323
3382,795
3383,666
3384,1444
3385,484
3386,1415
3387,1031
3388,1964
3389,237
3390,479
3391,1639
3392,646
3393,709
3394,168
3395,658
3396,995
3397,364
3398,382
3399,556
3400,794
3401,510
3402,86
3403,1431
3404,591
3405,646
3406,1049
3407,1055
3408,86
3409,736
3410,1490
3411,380
3412,1270
3413,1258
3414,821
3415,186
3416,613
3417,1979
3418,2930
3419,24
3420,159
3421,986
3422,1053
3423,1287
3424,298
3425,530
3426,1406
3427,1021
3428,796
3429,460
3430,1063
3431,484
3432,906
3433,378
3434,276
3435,51
3436,265
3437,727
3438,565
3439,1062
3440,29
3441,328
3442,227
3443,322
3444,1870
3445,719
3446,42
3447,545
3448,906
3449,1971
3450,1005
3451,793
3452,1598
3453,700
3454,430
3455,3337
3456,855
3457,1997
3458,424
3459,1396
3460,1552
3461,153
3462,415
3463,650
3464,357
3465,490
3466,255
3467,367
3468,778
3469,1873
3470,184
3471,1887
3472,2025
3473,1302
3474,1494
3475,1006
3476,351
3477,445
3478,1394
3479,560
3480,588
3481,919
3482,2265
3483,906
3484,133
3485,184
3486,302
3487,763
3488,803
3489,368
3490,1239
3491,282
3492,530
3493,3543
3494,679
3495,1970
3496,1066
3497,998
3498,664
3499,1638
3500,1068
3501,256
3502,1186
3503,341
3504,1126
3505,182
3506,964
3507,127
3508,1210
3509,873
3510,768
3511,855
3512,232
3513,288
3514,392
3515,1414
3516,746
3517,1190
3518,1864
3519,1625
3520,2759
3521,40
3522,322
3523,319
3524,317
3525,1763
3526,875
3527,774
3528,106
3529,817
3530,352
3531,893
3532,1548
3533,573
3534,1303
3535,809
3536,1514
3537,480
3538,1236
3539,1117
3540,1025
3541,736
3542,768
3543,570
3544,237
3545,445
3546,275
3547,1215
3548,1618
3549,1230
3550,925
3551,542
3552,818
3553,1806
3554,128
3555,736
3556,829
3557,750
3558,471
3559,1248
3560,515
3561,1877
3562,283
3563,256
3564,3846
3565,267
3566,740
3567,447
3568,157
3569,1107
3570,418
3571,628
3572,936
3573,319
3574,1545
3575,247
3576,566
3577,1135
3578,2010
3579,796
3580,297
3581,405
3582,2263
3583,170
3584,1495
3585,464
3586,671
3587,1493
3588,92
3589,404
3590,439
3591,1287
3592,1468
3593,719
3594,601
3595,709
3596,643
3597,22
3598,440
3599,563
3600,820
3601,42
3602,6492
3603,137
3604,731
3605,713
3606,1227
3607,1052
3608,1035
3609,687
3610,441
3611,430
3612,455
3613,434
3614,970
3615,1086
3616,828
3617,1026
3618,800
3619,402
3620,894
3621,1107
3622,554
3623,371
3624,875
3625,171
3626,1465
3627,1438
3628,611
3629,10
3630,803
3631,1023
3632,574
3633,275
3634,1735
3635,429
3636,1357
3637,1381
3638,174
3639,1186
3640,560
3641,2851
3642,580
3643,1757
3644,159
3645,1171
3646,948
3647,508
3648,428
3649,1523
3650,1393
3651,1151
3652,1139
3653,1734
3654,1089
3655,113
3656,1733
3657,801
3658,1761
3659,171
3660,649
3661,2154
3662,1407
3663,1491
3664,271
3665,1689
3666,1735
3667,1073
3668,1207
3669,1189
3670,852
3671,181
3672,2684
3673,303
3674,938
3675,1204
3676,304
3677,495
3678,523
3679,120
3680,264
3681,440
3682,279
3683,418
3684,1411
3685,684
3686,1227
3687,606
3688,708
3689,100
3690,1033
3691,1175
3692,3651
3693,520
3694,976
3695,520
3696,1215
3697,878
3698,807
3699,545
3700,1223
3701,506
3702,1178
3703,862
3704,24
3705,941
3706,1339
3707,3819
3708,1198
3709,5181
3710,1210
3711,468
3712,3389
3713,1572
3714,1653
3715,1878
3716,95
3717,862
3718,1315
3719,1860
3720,1462
3721,1088
3722,1757
3723,628
3724,623
3725,3473
3726,863
3727,307
3728,1197
3729,426
3730,731
3731,1392
3732,1444
3733,97
3734,174
3735,156
3736,1197
3737,416
3738,234
3739,644
3740,1141
3741,107
3742,352
3743,1147
3744,1887
3745,752
3746,1225
3747,97
3748,1652
3749,814
3750,585
3751,717
3752,806
3753,2506
3754,1770
3755,881
3756,948
3757,1513
3758,1334
3759,813
3760,251
3761,981
3762,1378
3763,180
3764,728
3765,611
3766,125
3767,826
3768,756
3769,2886
3770,492
3771,182
3772,469
3773,1791
3774,536
3775,945
3776,256
3777,479
3778,584
3779,811
3780,1756
3781,1363
3782,479
3783,241
3784,598
3785,1126
3786,2867
3787,1127
3788,483
3789,375
3790,584
3791,1146
3792,383
3793,4156
3794,828
3795,1204
3796,1470
3797,1267
3798,1686
3799,639
3800,449
3801,358
3802,1519
3803,659
3804,1684
3805,1607
3806,2513
3807,190
3808,1313
3809,128
3810,347
3811,1640
3812,302
3813,1424
3814,1203
3815,117
3816,871
3817,105
3818,499
3819,1014
3820,866
3821,356
3822,605
3823,955
3824,1635
3825,1237
3826,1407
3827,42
3828,211
3829,773
3830,76
3831,620
3832,1005
3833,622
3834,1020
3835,453
3836,1961
3837,2608
3838,74
3839,858
3840,1098
3841,705
3842,1049
3843,618
3844,954
3845,161
3846,1640
3847,338
3848,129
3849,218
3850,208
3851,112
3852,280
3853,49
3854,1180
3855,417
3856,847
3857,345
3858,1181
3859,576
3860,953
3861,321
3862,1203
3863,42
3864,22
3865,1269
3866,940
3867,697
3868,275
3869,902
3870,1796
3871,132
3872,321
3873,702
3874,1461
3875,1261
3876,237
3877,1357
3878,1274
3879,253
3880,1437
3881,615
3882,1192
3883,872
3884,480
3885,193
3886,1725
3887,756
3888,2933
3889,951
3890,1281
3891,1010
3892,215
3893,1304
3894,1118
3895,1540
3896,209
3897,99
3898,1120
3899,942
3900,464
3901,133
3902,827
3903,595
3904,1550
3905,139
3906,915
3907,914
3908,521
3909,166
3910,1332
3911,1538
3912,3017
3913,570
3914,187
3915,640
3916,270
3917,146
3918,183
3919,1449
3920,965
3921,19
3922,42
3923,914
3924,253
3925,1820
3926,1685
3927,796
3928,1312
3929,295
3930,1079
3931,561
3932,48
3933,10
3934,252
3935,855
3936,525
3937,841
3938,753
3939,494
3940,860
3941,278
3942,3730
3943,1187
3944,2414
3945,96
3946,203
3947,3105
3948,2179
3949,336
3950,1313
3951,315
3952,1607
3953,962
3954,1150
3955,1295
3956,1718
3957,678
3958,1795
3959,352
3960,1760
3961,248
3962,2149
3963,556
3964,136
3965,1260
3966,831
3967,939
3968,612
3969,907
3970,1398
3971,1575
3972,699
3973,1378
3974,851
3975,1155
3976,138
3977,1328
3978,325
3979,783
3980,125
3981,1601
3982,171
3983,605
3984,224
3985,1429
3986,1060
3987,370
3988,240
3989,935
3990,975
3991,391
3992,809
3993,345
3994,210
3995,1064
3996,1067
3997,2679
3998,485
3999,424
4000,699
4001,982
4002,387
4003,1189
4004,457
4005,787
4006,1270
4007,693
4008,746
4009,1094
4010,3194
4011,418
4012,505
4013,1036
4014,1261
4015,2007
4016,69
4017,363
4018,798
4019,702
4020,517
4021,9258
4022,826
4023,3485
4024,967
4025,982
4026,165
4027,854
4028,376
4029,3749
4030,1346
4031,694
4032,862
4033,490
4034,372
4035,951
4036,24
4037,806
4038,2429
4039,1143
4040,1100
4041,529
4042,744
4043,1633
4044,516
4045,902
4046,605
4047,1367
4048,429
4049,1131
4050,24
4051,892
4052,1056
4053,834
4054,293
4055,1069
4056,1076
4057,452
4058,1495
4059,642
4060,674
4061,2310
4062,866
4063,444
4064,106
4065,151
4066,233
4067,672
4068,1313
4069,339
4070,347
4071,466
4072,1158
4073,1379
4074,528
4075,1206
4076,1106
4077,1210
4078,802
4079,536
4080,244
4081,258
4082,930
4083,1206
4084,183
4085,1371
4086,1393
4087,1451
4088,539
4089,99
4090,76
4091,948
4092,1901
4093,240
4094,1244
4095,488
4096,1268
4097,12
4098,498
4099,1271
4100,2294
4101,1750
4102,852
4103,352
4104,972
4105,147
4106,877
4107,992
4108,189
4109,2248
4110,455
4111,2169
4112,1131
4113,714
4114,1730
4115,1590
4116,1224
4117,23
4118,335
4119,1014
4120,1055
4121,288
4122,1968
4123,258
4124,829
4125,479
4126,78
4127,17
4128,550
4129,568
4130,320
4131,1050
4132,455
4133,178
4134,208
4135,1009
4136,712
4137,684
4138,1114
4139,3549
4140,646
4141,1601
4142,1024
4143,4152
4144,244
4145,1400
4146,706
4147,754
4148,162
4149,788
4150,735
4151,70
4152,1717
4153,75
4154,209
4155,806
4156,1339
4157,1378
4158,584
4159,515
4160,653
4161,254
4162,378
4163,622
4164,317
4165,335
4166,646
4167,1556
4168,2389
4169,629
4170,991
4171,1038
4172,1239
4173,985
4174,1345
4175,349
4176,1126
4177,462
4178,363
4179,1452
4180,172
4181,665
4182,296
4183,478
4184,199
4185,524
4186,570
4187,958
4188,1712
4189,941
4190,838
4191,594
4192,197
4193,1805
4194,1493
4195,798
4196,2390
4197,298
4198,111
4199,1482
4200,239
4201,161
4202,1309
4203,312
4204,2896
4205,219
4206,1447
4207,932
4208,37
4209,314
4210,3532
4211,2644
4212,385
4213,97
4214,1190
4215,1003
4216,47
4217,169
4218,3921
4219,706
4220,1108
4221,183
4222,773
4223,600
4224,1637
4225,1242
4226,802
4227,476
4228,66
4229,3116
4230,512
4231,604
4232,321
4233,494
4234,216
4235,96
4236,343
4237,300
4238,306
4239,1172
4240,290
4241,611
4242,293
4243,772
4244,1235
4245,865
4246,550
4247,680
4248,885
4249,560
4250,971
4251,246
4252,473
4253,741
4254,408
4255,598
4256,1808
4257,875
4258,1318
4259,1361
4260,1551
4261,241
4262,758
4263,115
4264,404
4265,908
4266,1336
4267,2984
4268,492
4269,487
4270,302
4271,1266
4272,1497
4273,21
4274,363
4275,860
4276,544
4277,1252
4278,124
4279,364
4280,1044
4281,8201
4282,2323
4283,133
4284,1690
4285,1513
4286,2120
4287,1798
4288,629
4289,3235
4290,618
4291,972
4292,6
4293,166
4294,438
4295,1007
4296,4654
4297,1365
4298,1136
4299,1164
4300,1243
4301,1068
4302,1533
4303,649
4304,915
4305,1134
4306,1242
4307,558
4308,195
4309,1371
4310,741
4311,949
4312,1976
4313,1329
4314,1150
4315,1289
4316,422
4317,1450
4318,162
4319,2220
4320,1406
4321,123
4322,199
4323,833
4324,1289
4325,882
4326,1646
4327,120
4328,1348
4329,2036
4330,636
4331,344
4332,1004
4333,370
4334,1157
4335,2213
4336,712
4337,894
4338,79
4339,136
4340,1779
4341,273
4342,1654
4343,4035
4344,867
4345,2323
4346,1673
4347,129
4348,134
4349,430
4350,396
4351,1148
4352,947
4353,128
4354,287
4355,3166
4356,443
4357,833
4358,1631
4359,860
4360,135
4361,1201
4362,138
4363,2080
4364,867
4365,664
4366,940
4367,570
4368,627
4369,1532
4370,83
4371,1189
4372,1411
4373,684
4374,939
4375,189
4376,18
4377,520
4378,1013
4379,1633
4380,1437
4381,1399
4382,235
4383,27
4384,1537
4385,225
4386,1301
4387,827
4388,112
4389,1152
4390,393
4391,863
4392,569
4393,1790
4394,1355
4395,2085
4396,720
4397,1699
4398,259
4399,1272
4400,590
4401,1018
4402,439
4403,1470
4404,56
4405,912
4406,877
4407,334
4408,610
4409,184
4410,2752
4411,2177
4412,2240
4413,994
4414,886
4415,1887
4416,232
4417,777
4418,1179
4419,1899
4420,724
4421,474
4422,274
4423,728
4424,31
4425,852
4426,256
4427,254
4428,158
4429,135
4430,1756
4431,365
4432,263
4433,195
4434,137
4435,1029
4436,778
4437,1290
4438,925
4439,2025
4440,21
4441,1147
4442,148
4443,458
4444,574
4445,1727
4446,574
4447,3111
4448,1641
4449,1150
4450,1136
4451,401
4452,1185
4453,220
4454,352
4455,1058
4456,40
4457,2560
4458,2025
4459,1401
4460,848
4461,522
4462,606
4463,2085
4464,91
4465,1621
4466,659
4467,308
4468,91
4469,2137
4470,586
4471,167
4472,900
4473,855
4474,175
4475,1499
4476,1123
4477,1059
4478,372
4479,613
4480,3917
4481,920
4482,113
4483,2410
4484,265
4485,564
4486,1180
4487,742
4488,1114
4489,1279
4490,2100
4491,306
4492,915
4493,423
4494,521
4495,2009
4496,434
4497,899
4498,862
4499,1722
4500,983
4501,388
4502,562
4503,1013
4504,1502
4505,694
4506,338
4507,949
4508,648
4509,2011
4510,978
4511,396
4512,1141
4513,975
4514,1083
4515,1735
4516,186
4517,397
4518,372
4519,290
4520,725
4521,1327
4522,1388
4523,3777
4524,165
4525,110
4526,492
4527,1193
4528,1188
4529,1142
4530,1304
4531,924
4532,1532
4533,504
4534,941
4535,12
4536,1260
4537,1094
4538,895
4539,295
4540,1289
4541,639
4542,1211
4543,213
4544,1844
4545,2486
4546,555
4547,1403
4548,1460
4549,553
4550,1068
4551,290
4552,155
4553,179
4554,1230
4555,189
4556,534
4557,1529
4558,177
4559,660
4560,236
4561,713
4562,113
4563,1321
4564,873
4565,817
4566,1824
4567,816
4568,124
4569,734
4570,1968
4571,1100
4572,169
4573,644
4574,670
4575,793
4576,402
4577,455
4578,928
4579,2265
4580,727
4581,1016
4582,716
4583,532
4584,1035
4585,93
4586,1313
4587,50
4588,1489
4589,1374
4590,411
4591,1180
4592,4147
4593,610
4594,284
4595,608
4596,2530
4597,641
4598,1403
4599,1024
4600,395
4601,1152
4602,232
4603,895
4604,492
4605,2753
4606,2150
4607,134
4608,778
4609,1377
4610,572
4611,983
4612,436
4613,2858
4614,373
4615,23
4616,1186
4617,194
4618,2185
4619,6392
4620,1223
4621,455
4622,204
4623,700
4624,600
4625,1342
4626,994
4627,301
4628,893
4629,1668
4630,1462
4631,925
4632,56
4633,1095
4634,623
4635,228
4636,470
4637,364
4638,64
4639,1313
4640,706
4641,1259
4642,1544
4643,349
4644,213
4645,533
4646,335
4647,1511
4648,904
4649,723
4650,75
4651,959
4652,2016
4653,961
4654,617
4655,304
4656,1431
4657,239
4658,672
4659,1143
4660,549
4661,1054
4662,1007
4663,1875
4664,10
4665,1053
4666,714
4667,274
4668,1949
4669,1862
4670,714
4671,453
4672,516
4673,1859
4674,762
4675,135
4676,250
4677,1840
4678,353
4679,366
4680,1898
4681,49
4682,1079
4683,672
4684,212
4685,676
4686,85
4687,1064
4688,432
4689,395
4690,734
4691,1310
4692,409
4693,541
4694,943
4695,947
4696,532
4697,2012
4698,156
4699,739
4700,1609
4701,367
4702,1031
4703,365
4704,253
4705,364
4706,2396
4707,597
4708,475
4709,99
4710,275
4711,783
4712,978
4713,475
4714,201
4715,1764
4716,1151
4717,414
4718,401
4719,1077
4720,1618
4721,2558
4722,1652
4723,196
4724,576
4725,203
4726,1086
4727,491
4728,1567
4729,912
4730,1394
4731,1446
4732,893
4733,667
4734,98
4735,1084
4736,375
4737,32
4738,973
4739,1305
4740,826
4741,886
4742,61
4743,903
4744,1194
4745,718
4746,2024
4747,1026
4748,193
4749,743
4750,194
4751,564
4752,3832
4753,915
4754,428
4755,702
4756,67
4757,6933
4758,17
4759,131
4760,1802
4761,49
4762,811
4763,747
4764,297
4765,1186
4766,441
4767,428
4768,23
4769,1105
4770,1250
4771,800
4772,2514
4773,1327
4774,1727
4775,949
4776,1309
4777,494
4778,1113
4779,836
4780,337
4781,729
4782,1327
4783,1095
4784,540
4785,211
4786,113
4787,164
4788,847
4789,140
4790,353
4791,146
4792,1379
4793,1072
4794,121
4795,845
4796,2088
4797,37
4798,1240
4799,54
4800,961
4801,362
4802,420
4803,648
4804,953
4805,794
4806,353
4807,1764
4808,95
4809,1587
4810,583
4811,955
4812,1500
4813,1138
4814,487
4815,302
4816,49
4817,61
4818,350
4819,1266
4820,1286
4821,1788
4822,626
4823,2149
4824,952
4825,979
4826,197
4827,184
4828,1042
4829,1448
4830,885
4831,901
4832,2477
4833,214
4834,812
4835,628
4836,1004
4837,33
4838,1378
4839,8
4840,397
4841,782
4842,1435
4843,549
4844,603
4845,1650
4846,1985
4847,455
4848,593
4849,1734
4850,1728
4851,20
4852,182
4853,617
4854,265
4855,351
4856,860
4857,1185
4858,1092
4859,1331
4860,453
4861,948
4862,813
4863,1073
4864,739
4865,17
4866,726
4867,881
4868,466
4869,212
4870,1837
4871,2093
4872,881
4873,1073
4874,1712
4875,598
4876,1000
4877,432
4878,8994
4879,491
4880,548
4881,470
4882,1065
4883,1021
4884,685
4885,379
4886,111
4887,1230
4888,1041
4889,20
4890,18
4891,1411
4892,502
4893,923
4894,562
4895,360
4896,19
4897,347
4898,36
4899,583
4900,691
4901,564
4902,1955
4903,329
4904,2174
4905,260
4906,740
4907,264
4908,839
4909,281
4910,354
4911,316
4912,587
4913,499
4914,2114
4915,776
4916,183
4917,338
4918,1126
4919,273
4920,469
4921,21
4922,434
4923,24
4924,569
4925,1129
4926,2629
4927,566
4928,2217
4929,6
4930,408
4931,1086
4932,1038
4933,636
4934,203
4935,1157
4936,211
4937,298
4938,756
4939,241
4940,1113
